ID,DATASET,curated_smiles,tSNE1,tSNE2
UNPD_subset_A_11865,UNPD-A,COc1cc([C@H]2C3=CC([C@@H]4CC(=O)c5c(O)cc(O)cc5O4)[C@H]4[C@@H]2CO[C@@]4(O)C3=O)ccc1O,50.5529,57.433163
UNPD_subset_A_11866,UNPD-A,COc1cc2c(cc1OC)[C@]13CC(OC)C(=O)C=C1CCN3CC2,-28.722626,55.711803
UNPD_subset_A_11867,UNPD-A,Cc1cc(O)c(O)c(O)c1O,15.320564,27.201
UNPD_subset_A_11868,UNPD-A,CC(=O)O,-9.806705,-1.1541041
UNPD_subset_A_11869,UNPD-A,CC1(C)C=Cc2cc3c(=O)c4c(O)c5c(cc4oc3c(O)c2O1)OC(C)(C)CC5,39.957237,36.39836
UNPD_subset_A_11870,UNPD-A,COc1cc2ccn(C)c3cc4ccc(cc4)oc4cc(cc5c4OCO5)cc4c5c(cc(OC)c(oc1cc2-3)c5O)CCN4C,4.6233516,65.77867
UNPD_subset_A_11871,UNPD-A,COc1c(O)c(OC)c2c(oc3ccccc32)c1OC,62.823208,41.646553
UNPD_subset_A_11872,UNPD-A,COC(=O)c1c(C)c2c(c(O)c1OC)C(=O)c1cccc(O)c1C2=O,4.177418,45.438244
UNPD_subset_A_11873,UNPD-A,COC(=O)C1=CCC[C@H]2[C@@]1(C)CCC1C(=O)O[C@H](c3cc(O)oc3O)C[C@@]12C,-55.600708,25.933279
UNPD_subset_A_11874,UNPD-A,COc1ccc([C@H]2Oc3c(ccc(OC)c3OC)[C@H](O[C@H]3c4ccc(OC)c(OC)c4O[C@H](c4ccc(OC)cc4)[C@@H]3OC(C)=O)[C@H]2OC(C)=O)cc1,14.259999,5.3770432
UNPD_subset_A_11875,UNPD-A,CC1CC(=O)C(=O)[C@@]2(C)C1C[C@H]1OC(=O)C[C@H]3[C@@H](C)[C@@H](O)[C@]4(O)OC[C@]13[C@H]42,-52.33275,5.809315
UNPD_subset_A_11876,UNPD-A,CO[C@]12C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2,-52.828747,-43.05761
UNPD_subset_A_11877,UNPD-A,CC1(C)CC[C@]2(C(=O)O)CC=C3[C@]4(C)CC[C@@H]5C(C)(C)[C@@H](OC(=O)c6ccc(O)cc6)[C@H](OC(=O)c6ccc(O)cc6)[C@@H](O)[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,-36.449314,29.533373
UNPD_subset_A_11878,UNPD-A,C=C(C)[C@@H]1CCc2ccc(OC)c3c2[C@H]1OC3=O,4.9975996,35.40601
UNPD_subset_A_11879,UNPD-A,CC1(C)CC[C@]2(C)CC[C@]3(C)C4C(=O)C[C@@]5(C)[C@@H](CCC(=O)[C@@H]5O)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,-62.484516,-1.1016538
UNPD_subset_A_11880,UNPD-A,CC1(C)[C@@H]2CC[C@]3(C)Oc4cc(O)c5ccc(=O)oc5c4[C@H]1[C@H]23,54.969696,0.675442
UNPD_subset_A_11881,UNPD-A,CC(=O)O[C@]12CC=CC3C(=O)OC[C@]31CCC1C(=O)O[C@H](c3ccoc3)C[C@@]12C,-21.296782,19.702698
UNPD_subset_A_11882,UNPD-A,C=C(C)[C@@H]1CC[C@]2(C)OC(=O)C[C@@H]2O1,-12.136889,-3.2003098
UNPD_subset_A_11883,UNPD-A,COC(=O)C1O[C@@H](O[C@H]2[C@@H](OC)OC[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1OC,-28.871405,-9.3019085
UNPD_subset_A_11884,UNPD-A,CC(C)=CC(=O)OC1=CC2C(=O)O[C@@H](c3ccoc3)C[C@@H]2[C@@]2(C)CCCC(C)(C)[C@@H]12,-46.67797,-13.108431
UNPD_subset_A_11885,UNPD-A,C=C1C[C@@]23C[C@H]4[C@@H]5[C@@]6(C)C[C@H](O)C[C@@]57[C@@H]2[C@H](OC(C)=O)[C@@H]1[C@H](OC(=O)/C=C\c1ccccc1)[C@@H]3[C@H]7N4C6,34.12058,-8.806043
UNPD_subset_A_11886,UNPD-A,C[C@@H]1CO[C@H]2C[C@@](C)([C@H]3CC[C@H]4[C@@H]5CC[C@H]6C[C@H](O)CC[C@@]6(C)[C@@H]5CC[C@@]43C)O[C@@H]12,-60.14829,-35.531425
UNPD_subset_A_11887,UNPD-A,Cc1ccc(C)c2c1CC[C@@H](C(C)(C)O)C2,-19.737198,-0.68350863
UNPD_subset_A_11888,UNPD-A,CC(=O)O[C@@]1(C)CC(=O)OCC2=CCN3CC[C@@H](OC(=O)C1)[C@H]23,-31.321108,29.891176
UNPD_subset_A_11889,UNPD-A,C[C@H]1CC[C@@H]2N(C1)C[C@@H]1[C@H]([C@@H](O)C[C@@]3(O)C4C(=O)C(O)C5C[C@@H](O)CC[C@]5(C)[C@H]4C[C@@H]13)[C@]2(C)O,-37.69857,4.801297
UNPD_subset_A_11890,UNPD-A,Cc1cccc2c1ccc1c(O)c3c(C)coc3c(O)c12,-3.9413896,30.94463
UNPD_subset_A_11891,UNPD-A,CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)[C@]23O[C@@H]3[C@@H]1O,19.085396,4.0767155
UNPD_subset_A_11892,UNPD-A,Cc1cc(O)c2c3c(=O)c4cccc(O)c4c(=O)c=3c(=O)c2c1,13.833243,32.00441
UNPD_subset_A_11893,UNPD-A,O=C1C=C(c2ccc(O)cc2)C(=Cc2ccc(O)cc2)O1,34.0138,-3.4935236
UNPD_subset_A_11894,UNPD-A,COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)C(=O)O[C@@]1(CCc2cc4cc(C)oc(=O)c4c(O)c2O1)C3=O,6.961189,38.671307
UNPD_subset_A_11895,UNPD-A,CC=C(C)C(=O)O[C@@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,-18.364779,-1.1384516
UNPD_subset_A_11896,UNPD-A,CC(=O)Oc1c(-c2ccc(O)c(O)c2)c(O)c2oc3cc(O)c(O)cc3c2c1OC(C)=O,27.058533,33.927464
UNPD_subset_A_11897,UNPD-A,CC(=O)O[C@H]1C[C@]2(C(C)(C)O)C(=C1C)[C@@H](O)[C@H](OC(=O)c1ccccc1)[C@]1(C)[C@@H](OC(C)=O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]1[C@@H]2OC(=O)c1ccccc1,-34.68529,57.37984
UNPD_subset_A_11898,UNPD-A,CC1=C(C=O)C(C)(C)CC(=O)C1=O,-32.55291,-53.992313
UNPD_subset_A_11899,UNPD-A,CC1(C)Oc2c(C(=O)/C=C/c3ccccc3)c(O)cc3c2[C@@H]2C[C@@](C)(CC[C@@H]21)O3,38.636837,-11.840876
UNPD_subset_A_11900,UNPD-A,COc1ccc2cc1Oc1cc3c(cc1O)CCN[C@H]3Cc1ccc(cc1)Oc1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3,-19.194336,70.60878
UNPD_subset_A_11901,UNPD-A,COc1c(-c2ccc(O)c(O)c2)oc2cc(O)ccc2c1=O,54.855614,30.282244
UNPD_subset_A_11902,UNPD-A,C=C1C[C@]23C[C@@]1(OC(C)=O)CC[C@@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1[C@H](O)[C@@H]3O,0.11901449,-5.4271464
UNPD_subset_A_11903,UNPD-A,C=C1CC[C@@H]2[C@@H](C2(C)C)[C@]2(C)[C@H](C)CC[C@H]12,-21.286644,14.424735
UNPD_subset_A_11904,UNPD-A,COc1cc(O)c(C)c(-c2cc3c(O)c(C)c(OC)cc3o2)c1,30.861778,-31.784754
UNPD_subset_A_11905,UNPD-A,C[C@@H]1Cc2cc(O)cc3cccc(c23)O1,-21.045,39.434402
UNPD_subset_A_11906,UNPD-A,CC1(C)Oc2c(c(O)c3cc(O)cc(O)c3c2O)-c2cc(C=O)c(O)cc21,-6.746141,32.095524
UNPD_subset_A_11907,UNPD-A,COc1cc([C@H]2OC(=O)[C@](C)(O)[C@@H]2C)cc2c1OCO2,23.145712,48.49138
UNPD_subset_A_11908,UNPD-A,C=C1C(=O)O[C@@H]2C[C@@]3(C)[C@@H](O)CCC(=C)[C@H]3[C@H](O)[C@@H]12,-17.089725,-10.224697
UNPD_subset_A_11909,UNPD-A,COc1cc(=O)oc(/C=C/C=C/C=C/[C@@H]2O[C@]3(C)[C@@H](OC(C)=O)[C@@](C)(O[C@H]3C)[C@H]2O)c1C,0.2091844,18.838282
UNPD_subset_A_11910,UNPD-A,COc1cc2c(c(O)c1OC)[C@H](O[C@@H]1C[C@@H](c3ccccc3)Oc3cc(OC)c(OC)c(OC)c31)C[C@@H](c1ccccc1)O2,43.820816,1.0562505
UNPD_subset_A_11911,UNPD-A,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(=NCC4)Cc1ccc(cc1)Oc1cc(ccc1O)C[C@H]3NCC2,-18.406075,72.23384
UNPD_subset_A_11912,UNPD-A,COc1cc(O)cc2oc(-c3ccccc3O)cc(=O)c12,77.04808,13.193411
UNPD_subset_A_11913,UNPD-A,C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@]1(C)C[C@H](O)[C@H](O)C(C)(C)[C@H]1[C@@H](OC(C)=O)C3,-49.132874,20.77442
UNPD_subset_A_11914,UNPD-A,COc1cc(-c2cc(=O)c3c(O)c(OC)c(Oc4cc5oc(-c6ccc(O)cc6)cc(=O)c5c(O)c4OC)cc3o2)ccc1O,81.82722,18.53199
UNPD_subset_A_11915,UNPD-A,CC1C(=O)C(O)C2[C@@]3(C)[C@@H](C[C@H]4[C@H](C)C[C@H](O)[C@H](O)[C@]24C)OC(=O)C[C@@H]13,-43.592068,55.950092
UNPD_subset_A_11916,UNPD-A,CN1C=Cc2cc3c(cc2C(=O)[C@@]12COc1c2ccc2c1OCO2)OCO3,11.3990755,47.761436
UNPD_subset_A_11917,UNPD-A,CC1(C)CCC[C@@H]2C1=CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3[C@H](O)C(C)(C)CC[C@]3(C)CC[C@]12C,-10.919691,3.5086653
UNPD_subset_A_11918,UNPD-A,CO[C@]12C[C@]34CCCN3C[C@H](O1)c1cc3c(cc1[C@@H]4[C@@H]2O)OCO3,10.2469635,48.472466
UNPD_subset_A_11919,UNPD-A,Cc1c2c(c3n1-c1c([nH]c(=O)[nH]c1=O)NC3)CNc1[nH]c(=N)[nH]c(=O)c1N2,-45.991756,-44.16659
UNPD_subset_A_11920,UNPD-A,COc1cc(O)c2c(=O)c3c(O)ccc(OC)c3oc2c1,59.22819,39.64581
UNPD_subset_A_11921,UNPD-A,COc1cc2c(c(O)c1C(=O)C=Cc1ccc(O)cc1)C[C@H](C(C)(C)O)O2,63.471657,-17.857937
UNPD_subset_A_11922,UNPD-A,CC=C(C)C(=O)O[C@@H]1[C@H](OC(=O)/C=C/SC)c2c(ccc3ccc(=O)oc23)OC1(C)C,65.73133,-3.0545037
UNPD_subset_A_11923,UNPD-A,COC1=c2c(O)c(O)c(=C(C)C)c(O)c2CCc2c(C)cc(OC)cc21,8.733576,42.34975
UNPD_subset_A_11924,UNPD-A,COc1ccc(-c2cc(=O)c3c(OC(C)=O)c(OC)c(OC(C)=O)cc3o2)cc1OC(C)=O,75.799225,18.865269
UNPD_subset_A_11925,UNPD-A,CC(=O)Oc1c(C)cc2c(O)c3c(c(O)c2c1O)C(=O)CC(=O)C3=O,0.2658538,37.221756
UNPD_subset_A_11926,UNPD-A,COc1oc(O)c2c1CC[C@@H]1[C@@]3(C)CCC[C@](C)(C(=O)O)[C@@H]3CC[C@@]21C,-18.080511,7.6802173
UNPD_subset_A_11927,UNPD-A,CC=C(C)C(=O)O[C@H]1CC[C@@H]2Cc3occ(C)c3[C@@H](OC(=O)C=C(C)C)[C@]2(C)C1C(=O)O,-62.347363,32.10266
UNPD_subset_A_11928,UNPD-A,CC(=O)O[C@H]1C[C@@](C)(OC(C)=O)C[C@H]2CC(=O)C3=CCCN(C)CCC[C@@]321,-14.607104,1.0395539
UNPD_subset_A_11929,UNPD-A,C[C@H]1C[C@H](O)[C@@]2(O)[C@@]3(COC3=O)[C@](C)(O)[C@@H]3C[C@]12C(O)C(=O)O3,-51.586266,30.64598
UNPD_subset_A_11930,UNPD-A,C/C1=C/CC/C(C)=C/CC/C(C)=C/[C@@H](O)c2cc(O)c(cc2O)C1,-39.375896,38.617367
UNPD_subset_A_11931,UNPD-A,C[C@@H]1CC[C@@H](C)[C@H](C)C1,-36.37983,6.4247456
UNPD_subset_A_11932,UNPD-A,C[C@H]1C=C[C@H]2CCCC[C@H]2C1c1cc(N)c(C=O)c(=O)o1,-14.2516775,6.7351727
UNPD_subset_A_11933,UNPD-A,CNc1c(-c2ccc3c(c2C=O)OCO3)ccc2cc3c(cc12)OCO3,-0.78312004,29.880304
UNPD_subset_A_11934,UNPD-A,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1O,30.20187,63.91859
UNPD_subset_A_11935,UNPD-A,Cc1cnc(C)c(C)n1,10.189583,4.002475
UNPD_subset_A_11936,UNPD-A,O=C1OC(=Cc2ccc(O)c(O)c2)C(=O)C(c2ccc(O)c(O)c2)C1=O,42.98711,17.876276
UNPD_subset_A_11937,UNPD-A,C=C1[C@@H]2C[C@H](OC(C)=O)[C@@H]3[C@](C2)(C(=O)OC[C@]32[C@@H](OC(C)=O)CCC(C)(C)[C@H]2C=O)[C@@H]1OC(C)=O,-43.880985,17.884125
UNPD_subset_A_11938,UNPD-A,COc1ccc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2O[C@@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1OC,70.05921,21.167948
UNPD_subset_A_11939,UNPD-A,C[C@]12CC[C@@H](NC(N)=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,-68.14978,-36.322887
UNPD_subset_A_11940,UNPD-A,C[C@H]1O[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc23)C[C@@H](O)[C@@H]1O,84.87946,24.520403
UNPD_subset_A_11941,UNPD-A,COc1c(C=O)c(O)cc2c(O)c3ccccc3c(O)c12,-5.883881,31.523748
UNPD_subset_A_11942,UNPD-A,C=C1[C@@H]2CC(=O)C3[C@@](C2)([C@@H]1OC(C)=O)[C@@H](OC(C)=O)[C@H](O)[C@@H]1C(C)(C)[C@@H](OC(C)=O)CC[C@@]31C,0.61125034,-5.298898
UNPD_subset_A_11943,UNPD-A,C[C@@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1O,69.10364,20.31188
UNPD_subset_A_11944,UNPD-A,CC1=CC[C@H]2C(C)C(=O)C[C@@]12O,-29.924133,-12.330055
UNPD_subset_A_11945,UNPD-A,COc1cc(OC)c2c(=O)c3ccccc3n(C)c2c1OC,44.325737,49.73149
UNPD_subset_A_11946,UNPD-A,CC(/C=C/C=C(C)/C=C/[C@@]12O[C@]1(C)CCCC2(C)C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C,5.542967,-83.723656
UNPD_subset_A_11947,UNPD-A,CC(=O)[C@@]1(O)C=C(O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1,-1.8041908,28.655508
UNPD_subset_A_11948,UNPD-A,COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(O)c1C=O,37.21841,20.746386
UNPD_subset_A_11949,UNPD-A,C=CC=CC1=C(C)CC(=O)CC1(C)C,-5.7181444,-0.12541656
UNPD_subset_A_11950,UNPD-A,O=C(Oc1c(O)cc(C(=O)O[C@@H]2O[C@@H]3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)O[C@H]([C@H]2O)[C@@H]3O)cc1O)c1cc(O)c(O)c(O)c1,8.091112,82.28926
UNPD_subset_A_11951,UNPD-A,C=C1C[C@@H]2OC(=O)C(=C)[C@H]2C/C=C(\C)CCC1=O,-35.858036,34.038933
UNPD_subset_A_11952,UNPD-A,CC1=C[C@@]2(C[C@@H](C)[C@]3(CC[C@@]4(C)C5=C(CC[C@@]43C)[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3CC5)O2)OC1=O,-43.55851,4.514329
UNPD_subset_A_11953,UNPD-A,COc1ccc(O[C@@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1C(C)(C)C,45.4273,6.7320633
UNPD_subset_A_11954,UNPD-A,CC1C(=O)[C@]23C[C@H]1CC[C@@]2(O)[C@]1(C)CCC[C@@](C)(C(=O)O)[C@H]1[C@H](O)C3,-13.698069,6.154337
UNPD_subset_A_11955,UNPD-A,CC(C)=Cc1cc([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)c(O)o1,-66.71645,-18.15184
UNPD_subset_A_11956,UNPD-A,O=C1Oc2c(O)cc(O)cc2C(O)C1c1ccc(O)cc1,14.605811,42.126778
UNPD_subset_A_11957,UNPD-A,C=C(C(=O)O)[C@@H]1CC[C@]2(C)C(=C(C)CC[C@H]2O)C1,-12.241277,-2.268816
UNPD_subset_A_11958,UNPD-A,O=C1CCC[C@@]23C[C@@]24CCCN2CCC[C@H](CN13)[C@H]24,10.190489,-6.5240693
UNPD_subset_A_11959,UNPD-A,O=C1C=C2C[C@@H](O)[C@@H]3C[C@@]2(O1)[C@H]1CCCN31,-38.58733,10.523074
UNPD_subset_A_11960,UNPD-A,O[C@H]1COCc2nccnc2C1,-8.1294985,7.7019424
UNPD_subset_A_11961,UNPD-A,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@]5(C)[C@H](O)C[C@]43C)[C@H]12,-77.032875,10.067164
UNPD_subset_A_11962,UNPD-A,COc1c(C)c(OC(=O)c2c(C)c(C)c(O)c(C)c2O)c(C)c(C)c1C(=O)Oc1c(C)c(C)c(C(=O)O)c(O)c1C,39.666878,18.055637
UNPD_subset_A_11963,UNPD-A,O=c1c(-c2ccc3c(c2O)OCO3)coc2cc(O)ccc12,49.858723,18.15877
UNPD_subset_A_11964,UNPD-A,CC(=O)O[C@@H]1[C@@H](O)[C@H](C)O[C@@H](Oc2cc(O)c3c(O)c4c(O)cc(C)cc4cc3c2)[C@@H]1OC(C)=O,17.084578,33.87642
UNPD_subset_A_11965,UNPD-A,COc1ccc2oc3c(C(C)=O)cc(O)c4c3c2c1[C@@H](O)O4,18.935217,20.739618
UNPD_subset_A_11966,UNPD-A,COC(=O)[C@@]12C[C@H]3C[C@H]4[C@@H]1N(CCc1c2[nH]c2ccccc12)[C@@H]3O[C@@H]4C,20.476658,9.156346
UNPD_subset_A_11967,UNPD-A,COC(=O)C(=O)c1c[nH]c2ccccc12,20.389112,-24.210032
UNPD_subset_A_11968,UNPD-A,CC1C(=O)C[C@]2(O)C[C@@]3(O)CC(C)(C)C[C@H]3[C@]12C,-12.9780245,7.180474
UNPD_subset_A_11969,UNPD-A,Oc1cc(O)c2c(c1)O[C@@]1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@H]1O)O[C@H](O)[C@H](O)C4,35.319126,70.817444
UNPD_subset_A_11970,UNPD-A,COc1c(O)cc2oc3c(OC)c(O)ccc3c(=O)c2c1O,51.150524,42.562115
UNPD_subset_A_11971,UNPD-A,C=C(C(=O)OC)[C@H]1C[C@H]2C(C)=CC[C@@H](O)[C@]2(C)C[C@H]1OC(C)=O,-11.731315,-5.731378
UNPD_subset_A_11972,UNPD-A,C/C=C\O[C@@H]1CCc2ccc(O/C=C/C)c(c2)-c2cc(ccc2O/C=C/C)CC[C@H](O/C=C/C)C1,-1.9279532,-11.799962
UNPD_subset_A_11973,UNPD-A,O=Cc1ccc2n(c1=O)CCc1c-2[nH]c2ccccc12,22.977491,45.36745
UNPD_subset_A_11974,UNPD-A,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)[C@H]1C[C@@H]3OC(C)=O,-55.12656,-20.72664
UNPD_subset_A_11975,UNPD-A,C=C[C@H]1CN2CC[C@@H]1C[C@@H]2[C@]12Nc3ccccc3[C@@]1(O)CCO2,-0.25720912,8.526028
UNPD_subset_A_11976,UNPD-A,Cc1cc2c(O)c3c(c(O)c2o1)[C@@]1(C)CCCC(C)(C)C1C(=O)C3O,-38.28742,16.96311
UNPD_subset_A_11977,UNPD-A,O=C1Cc2cc3c(c4c2[C@@H](Cc2ccccc2-4)N1)OCO3,-10.518422,58.573532
UNPD_subset_A_11978,UNPD-A,C/C(=C\C=C\C(C)(C)O)[C@@H]1CC[C@]2(C)[C@H](O)[C@@H]3O[C@]3(C)CC[C@@H]12,-4.2623415,-8.409541
UNPD_subset_A_11979,UNPD-A,COc1cc2c(cc1C)C(=O)c1ccc(OC)c(C)c1C2=O,5.4605985,41.187824
UNPD_subset_A_11980,UNPD-A,CC(C)(C)n1cccc1,-13.838414,-0.14271097
UNPD_subset_A_11981,UNPD-A,CC(=O)c1cccc2oc(=O)[nH]c12,21.155209,22.09416
UNPD_subset_A_11982,UNPD-A,COc1cc(-c2oc3c(OC)c(O)c(OC)c(O)c3c(=O)c2OC)cc(OC)c1OC,67.5438,35.221046
UNPD_subset_A_11983,UNPD-A,CC(=O)O[C@H]1CC=C2C(C(=O)C[C@H]3[C@@]2(C)CC[C@@]2(C)[C@@H]4CC(C)(C)CC[C@]4(C)CC[C@]32C)C1(C)C,-60.343227,0.88453734
UNPD_subset_A_11984,UNPD-A,CC1=CC[C@]2(C)CC[C@]3(C)C(=C2[C@H]1C)CC(=O)C1[C@@]2(C)CC[C@H](O)C(C)(C)[C@@H]2CC[C@]13C,-54.874462,-1.7968055
UNPD_subset_A_11985,UNPD-A,CC1C[C@H](O)[C@H]2OC2C1=O,-22.195168,24.100355
UNPD_subset_A_11986,UNPD-A,C[C@]1([C@]2(C)C=C[C@](C)(O)CC2)CC[C@@H](O)[C@@]12CO2,7.9702997,-10.436553
UNPD_subset_A_11987,UNPD-A,CC(C)(C)NC(=S)NC(C)(C)C,-14.580422,-16.584425
UNPD_subset_A_11988,UNPD-A,C=C(C)[C@@H]1Oc2c(OC)cc(C(C)=O)cc2[C@H]1O,11.698036,1.3366426
UNPD_subset_A_11989,UNPD-A,COc1c(O)cc(C(=O)O)cc1O,33.9672,4.6267548
UNPD_subset_A_11990,UNPD-A,Brc1cc(Br)c2oc3c(Br)c(Br)[nH]c3c2c1,14.726926,-15.072295
UNPD_subset_A_11991,UNPD-A,CO[C@H]1CC(=O)[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@@](C)(O)[C@H]5C[C@H](C)C(C)C(=O)O5)CC[C@H]4[C@@H]3C[C@H]3O[C@]32[C@H]1O,-43.229176,-39.431065
UNPD_subset_A_11992,UNPD-A,COc1cc2c(c3cc(O)c(C)cc13)C(=O)C(O)C2(C)C,12.356539,27.169283
UNPD_subset_A_11993,UNPD-A,CC=C(C)C(=O)O[C@H]1C[C@](C)(O)c2coc(C)c2[C@H]2OC(=O)C(C)[C@H]12,0.51064575,1.9019785
UNPD_subset_A_11994,UNPD-A,O=C1OC(=O)c2c1cc(=O)c(O)c(O)c2O,8.460539,1.2253282
UNPD_subset_A_11995,UNPD-A,CC=C(C)C(=O)O[C@H]1C(C)(C)[C@@H]2[C@H](OC(C)=O)C[C@@H](C)[C@@]23C=CC(=O)[C@@]13C,-3.9075098,1.5150586
UNPD_subset_A_11996,UNPD-A,C=C[C@]1(C)C=C2C(=O)[C@@]3(O)OC[C@@]4(CCCC(C)(C)[C@@]43O)[C@@]2(O)CC1,-2.3737662,-2.0667198
UNPD_subset_A_11997,UNPD-A,C=C1CC[C@@H]2/C(=C\C=C\C(C)(C)O)COC(=O)C2C(C)=CC[C@H]1OO,-14.063059,11.733602
UNPD_subset_A_11998,UNPD-A,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4c(O)cc5oc(-c6ccc(O)cc6)cc(=O)c5c4O)c3o2)cc1,81.42651,21.819012
UNPD_subset_A_11999,UNPD-A,CC(C)(O)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5[C@H](O)C[C@]43C)[C@@H]12,-64.63437,-12.901367
UNPD_subset_A_12000,UNPD-A,COc1ccc2c(=O)c3ccc(OC)c(OC)c3oc2c1OC,50.062347,40.4927
UNPD_subset_A_12001,UNPD-A,C=C(C)[C@H](O)CC[C@@]1(C)C=CC(CO)C(=O)/C=C/[C@@](C)(O)[C@H](OC(=O)C=C(C)C)/C=C/1,-23.731382,-3.9143167
UNPD_subset_A_12002,UNPD-A,C=C,0.26984388,-1.1804167
UNPD_subset_A_12003,UNPD-A,C/C(=C\CC/C(C)=C/CC/C(C)=C/COC(=O)/C=C/C(=O)O)CC=CC(C)C(=O)O,28.182869,-59.152138
UNPD_subset_A_12004,UNPD-A,Oc1ccc([C@H]2c3c(cc(O)c4c3O[C@H](c3ccc(O)c(O)c3)[C@@H](O)C4)O[C@H](c3ccc(O)c(O)c3)[C@@H]2O)cc1O,32.709072,67.77825
UNPD_subset_A_12005,UNPD-A,C[C@@H]1O[C@H](O[C@@H]2C=C(c3ccc4c(O)c5c6c(ccc5c(O)c4c3O)C[C@@](C)(O)CC6=O)O[C@H](C)[C@H]2O)CC[C@H]1O[C@H]1C[C@@H](O)[C@H](O)[C@@H](C)O1,-19.01018,7.891937
UNPD_subset_A_12006,UNPD-A,COc1cc(O)c2c(=O)c(-c3cc(OC)c(OC)c(O[C@@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c3)coc2c1,55.39211,21.226973
UNPD_subset_A_12007,UNPD-A,CC(C)CC(=O)c1c(O)c(C=O)c(O)c(C=O)c1O,2.3109264,-26.202274
UNPD_subset_A_12008,UNPD-A,CC/C=C/[C@H]1C/C=C/C=C\[C@@H](OC)C[C@@H](O)[C@@H](C)/C=C/C[C@@H](C)/C=C/C=C(C)/C=C/C(=O)O1,32.58302,-12.476591
UNPD_subset_A_12009,UNPD-A,O=C1OCC[C@@]1(O)CO,-12.793074,-12.0346365
UNPD_subset_A_12010,UNPD-A,C/C=C1/CN2CC[C@]34c5cccc(O)c5N(C(C)=O)[C@H]3C(C=O)[C@H]1C[C@H]24,-40.731617,58.733364
UNPD_subset_A_12011,UNPD-A,CC1(C)CCC[C@]2(C)[C@H]3CC[C@@H]([C@@]4(C)CC[C@H]5C(C)(C)CCC[C@]5(C)O4)[C@]3(C)CC[C@@H]12,-52.291355,-14.368246
UNPD_subset_A_12012,UNPD-A,C/C(=C\CC/C=C(\C)CC[C@@H](O)[C@]1(C)CC[C@H](C(C)(C)O)O1)CC[C@@H](O)[C@]1(C)CC[C@H](C(C)(C)O)O1,-11.8568535,-9.561411
UNPD_subset_A_12013,UNPD-A,Cc1ccc(-c2cc(=O)c3c(C)c(C)cc(C)c3o2)cc1C,32.84318,47.643898
